Anno,Nil,eastas M,eastas F,noraf M,noraf F,ssaf M,ssaf F,seas M,seas F,ita M,ita F,southas M,southas F,soam M,soam F,eu15 M,eu15 F,westas M,westas F,noram M,noram F,eun13 M,eun13 F,otheu M,otheu F,ocean M,ocean F,other M,other F
2006,Ripamonti,24,23,124,31,11,19,50,78,5905,6245,98,45,122,185,19,36,5,1,4,6,37,39,49,54,1,0,0,0
2006,Quintosole,1,0,6,1,0,0,2,1,500,150,4,3,2,7,1,2,0,0,1,0,4,3,10,14,0,0,0,0
2006,Ronchetto delle Rane,0,0,13,3,0,0,2,1,298,291,1,0,3,1,1,2,0,0,0,1,0,3,0,0,0,0,0,0
2006,Gratosoglio - Ticinello,26,29,270,222,37,54,56,79,8359,9200,60,55,97,154,8,26,10,13,2,2,27,46,42,75,0,0,0,0
2006,Stadera,66,73,511,205,82,84,275,319,10941,12283,202,81,340,485,32,58,34,20,11,10,59,91,124,160,0,1,0,0
2006,Tibaldi,42,44,273,108,37,33,128,171,4773,5449,54,35,138,183,29,49,11,4,6,7,32,51,49,83,0,3,0,0
2006,Navigli,35,32,220,92,44,48,164,212,6373,7459,100,47,187,281,72,108,10,11,15,24,24,63,44,89,1,0,0,0
2006,S. Cristoforo,19,21,261,125,29,39,107,147,5077,5681,47,37,165,243,24,44,7,1,7,4,55,73,82,84,1,2,0,0
2006,Barona,10,23,297,263,35,58,22,46,7935,8787,60,46,54,118,9,46,5,3,5,2,22,32,21,50,0,0,0,0
2006,Cantalupa,8,3,3,3,4,2,1,1,189,184,0,0,2,7,5,2,2,1,0,1,4,3,1,3,0,0,0,0
2006,Ronchetto S/N,21,32,213,83,21,23,63,88,6540,6994,51,33,122,209,25,42,16,3,3,2,56,56,53,57,0,1,0,0
2006,Giambellino,112,103,1008,415,121,199,335,443,11488,13650,220,146,416,636,56,72,36,15,1,4,123,149,140,195,0,2,0,0
2006,Tortona,30,33,103,44,10,20,83,108,6366,7583,63,40,84,185,76,91,7,13,6,10,31,42,38,89,1,2,0,0
2006,Washington,75,83,90,41,24,49,144,218,10755,13022,94,92,138,317,186,243,29,47,25,38,29,66,72,180,4,3,0,0
2006,Bande Nere,230,245,335,91,56,47,352,500,17730,21298,128,110,380,578,123,157,142,150,17,23,103,141,96,225,1,2,1,0
2006,Lorenteggio,49,48,163,111,20,22,61,85,5611,6524,50,37,103,188,23,35,6,10,1,0,41,35,33,55,2,0,0,0
2006,Muggiano,0,1,14,8,6,3,1,5,1132,1136,11,2,22,24,1,7,0,0,0,2,2,4,4,7,0,0,0,0
2006,Baggio,53,52,351,179,73,54,258,300,12474,13940,124,84,374,488,15,29,3,1,4,4,74,77,88,129,0,0,0,0
2006,Forze Armate,71,74,366,194,90,95,224,277,10170,11284,69,59,217,365,23,40,14,10,2,3,39,66,64,115,0,1,1,0
2006,Selinunte,129,131,1761,758,264,303,319,419,8537,10728,216,143,351,562,43,81,59,53,6,4,109,153,109,166,0,0,0,0
2006,De Angeli - Monte Rosa,74,97,75,34,30,29,130,197,8506,10204,86,76,137,272,178,242,15,14,17,11,35,64,60,127,0,0,0,0
2006,Tre Torri,6,5,0,0,3,8,7,8,562,638,6,6,6,14,21,23,1,0,3,3,0,5,3,8,0,0,0,0
2006,S. Siro,61,63,99,44,20,22,100,148,5169,5607,43,31,97,150,349,354,9,4,15,16,25,38,43,69,0,0,0,0
2006,Quarto Cagnino,36,38,106,46,9,16,45,59,4311,4445,42,32,41,81,9,8,1,0,4,3,6,19,8,18,1,0,0,0
2006,Quinto Romano,4,3,55,22,5,7,18,18,2362,2444,12,6,29,45,9,10,2,0,0,1,13,13,11,11,0,0,0,0
2006,Figino,0,1,20,8,1,2,5,4,736,788,6,4,11,26,2,1,1,0,0,0,13,12,5,3,0,0,0,0
2006,Trenno,1,0,5,1,62,17,2,2,2114,2118,0,3,9,13,5,4,1,1,0,0,4,6,4,12,0,0,0,0
2006,Gallaratese,52,42,128,72,75,44,52,102,15253,16739,45,39,145,259,30,51,37,19,2,10,62,77,84,112,0,2,0,0
2006,QT 8,8,7,23,24,4,5,24,28,1672,2025,24,19,12,28,13,18,11,8,0,2,3,12,10,21,0,0,0,0
2006,Portello,21,18,27,9,13,11,32,43,3290,3803,31,22,52,86,48,54,4,2,3,5,7,11,20,37,1,1,0,0
2006,Pagano,37,32,13,5,29,57,86,186,7172,8086,74,69,50,190,178,213,3,10,27,27,19,38,41,95,1,8,0,0
2006,Sarpi,852,709,152,61,49,64,223,314,11214,13200,136,86,223,387,173,237,9,22,22,20,57,104,103,155,2,0,0,0
2006,Ghisolfa,220,199,173,41,37,40,164,188,6735,7928,83,54,150,264,52,84,36,15,7,8,30,56,65,88,0,0,1,0
2006,Villapizzone,668,615,922,310,261,115,598,695,13475,15519,313,233,711,886,62,85,84,31,13,8,139,157,146,204,0,0,0,0
2006,Maggiore - Musocco,23,19,66,22,24,10,11,13,1956,2160,23,17,58,78,4,5,8,1,2,2,153,110,29,42,0,1,0,0
2006,Cascina Triulza - Expo,4,2,0,0,0,0,0,0,129,48,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2006,Sacco,11,5,1,1,0,0,3,3,133,107,0,0,2,1,0,1,0,0,0,0,1,3,0,3,0,0,0,0
2006,Stephenson,4,2,0,0,0,0,0,0,26,26,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2006,Quarto Oggiaro,397,383,685,432,225,145,121,148,12584,14093,191,163,288,417,10,34,52,32,11,2,72,93,122,175,0,1,0,0
2006,Bovisa,241,222,558,145,63,35,137,188,4231,4670,125,81,267,364,18,28,33,10,2,2,52,47,81,101,0,1,0,0
2006,Farini,88,76,236,51,34,18,48,63,1239,1309,66,18,71,79,4,9,5,5,0,4,9,20,16,28,0,0,0,0
2006,Dergano,430,397,958,154,107,64,249,323,7008,7636,332,118,402,522,29,39,38,16,4,5,84,85,115,123,0,1,0,0
2006,Affori,410,407,591,120,108,45,278,334,7992,8705,221,139,369,472,23,46,44,16,0,3,95,92,112,120,0,0,0,0
2006,Bovisasca,41,40,54,52,6,11,17,29,3223,3556,15,10,61,103,3,4,6,5,1,1,13,21,19,37,0,0,0,0
2006,Comasina,190,167,195,63,40,22,47,55,3366,3851,111,72,170,210,10,10,25,21,5,1,42,60,60,73,0,0,0,0
2006,Bruzzano,54,32,241,106,18,30,37,50,4949,5209,78,51,121,180,4,14,5,6,5,4,55,54,61,66,0,0,0,0
2006,Parco Nord,4,9,2,0,3,0,0,0,52,42,6,4,2,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0
2006,Parco delle Abbazie,0,0,15,1,0,0,0,1,79,77,2,0,0,4,0,0,0,0,0,0,16,9,38,27,0,0,0,0
2006,Parco dei Navigli,0,0,5,0,5,2,1,1,136,105,0,0,1,0,1,1,0,0,0,0,9,5,4,3,0,0,0,0
2006,Parco Agricolo Sud,0,0,0,0,0,0,0,0,118,112,0,0,1,1,0,1,0,0,0,0,0,2,5,4,0,0,0,0
2006,Parco Bosco in Città,0,0,7,2,118,0,6,2,137,153,2,0,10,8,1,0,9,3,0,0,4,5,102,73,0,0,1,0
2007,Duomo,30,42,32,21,54,77,163,297,7554,7768,156,144,89,254,189,222,17,25,33,36,14,76,49,141,3,2,1,0
2007,Brera,32,39,57,28,39,61,125,240,7494,8516,114,118,56,200,222,273,12,12,38,46,31,83,77,152,7,6,2,0
2007,Giardini Porta Venezia,0,0,0,0,0,1,2,2,19,19,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,Guastalla,17,25,27,11,26,62,120,249,6292,7147,150,141,100,232,97,131,17,8,29,19,26,69,33,123,1,2,0,1
2007,Vigentina,46,34,169,24,18,21,61,123,5801,6649,90,76,70,135,62,98,7,7,13,20,13,51,44,92,1,1,0,0
2007,Ticinese,104,88,281,49,50,35,169,209,8482,9639,129,61,175,297,104,137,15,16,23,21,60,104,39,103,0,4,0,0
2007,Magenta - S. Vittore,25,18,42,29,36,49,99,202,7490,8484,154,117,74,204,240,286,13,9,20,34,15,58,33,105,2,4,0,0
2007,Parco Sempione,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,Garibaldi Repubblica,40,44,49,18,6,14,25,26,2311,2524,47,27,58,77,27,45,1,3,2,5,15,33,18,33,0,0,0,0
2007,Centrale,226,194,169,71,114,48,224,276,6607,7102,390,132,207,316,89,115,29,26,8,11,51,95,65,141,2,4,1,1
2007,Isola,269,244,493,116,80,59,225,305,8614,9662,248,140,251,344,88,122,33,13,13,12,56,82,82,147,0,0,0,0
2007,Maciachini - Maggiolina,315,264,306,81,49,43,288,397,10059,11526,144,89,297,488,112,157,27,13,12,19,71,103,99,160,0,0,0,0
2007,Greco,175,169,241,58,67,72,240,279,5501,6200,130,56,215,309,23,43,14,6,2,3,79,79,58,90,0,0,0,0
2007,Niguarda - Cà Granda,106,97,459,284,120,130,104,126,15431,17449,109,83,253,380,43,77,25,15,5,5,82,112,104,175,1,1,0,0
2007,Bicocca,22,21,104,51,98,25,15,23,2768,2838,27,20,69,94,15,20,17,6,2,3,21,22,21,30,0,0,0,0
2007,Vle Monza,173,165,339,128,117,56,371,467,10472,11122,172,110,436,602,43,60,17,13,7,6,128,149,168,201,0,1,1,0
2007,Adriano,145,118,149,52,68,24,155,193,4958,5064,55,37,122,180,18,21,22,15,0,2,107,102,46,77,1,0,0,0
2007,Parco Lambro - Cimiano,48,48,192,86,23,42,202,236,8196,9451,52,34,220,323,46,69,24,10,3,4,56,92,47,91,0,0,0,0
2007,Padova,333,316,1033,285,177,121,771,825,12286,13820,380,224,649,929,53,110,43,27,10,2,244,218,191,270,0,0,0,0
2007,Loreto,481,500,1772,392,297,148,895,1130,13780,15379,845,301,850,1128,119,171,69,34,15,8,197,244,240,326,1,4,0,0
2007,Buenos Aires - Venezia,229,249,487,190,128,165,487,722,24996,28653,436,230,441,733,371,437,73,58,57,61,146,286,243,418,7,9,0,0
2007,Città Studi,103,105,352,117,92,135,313,431,14634,17519,164,104,485,697,135,200,67,44,14,19,148,200,124,201,0,2,0,0
2007,Lambrate,72,59,258,71,50,43,126,163,3756,4051,57,44,147,206,19,22,15,14,8,3,55,59,40,44,0,1,0,0
2007,Parco Forlanini - Ortica,0,0,66,19,3,2,4,4,346,297,12,9,18,27,1,4,2,0,3,1,14,11,14,5,0,0,0,0
2007,Corsica,56,74,152,43,41,27,187,243,7249,8739,54,36,183,334,50,82,13,5,10,6,50,87,75,138,2,0,0,0
2007,XXII Marzo,76,95,203,91,56,58,190,289,13118,15299,174,94,174,348,175,248,32,19,22,27,57,122,73,186,3,5,0,0
2007,Porta Romana,61,84,144,49,17,23,168,221,7087,7877,77,33,111,208,87,125,15,9,15,7,30,60,55,111,0,1,0,0
2007,Umbria - Molise,54,65,607,296,137,206,315,379,8461,9873,134,83,251,430,56,69,30,24,9,11,66,105,103,167,0,1,0,0
2007,Ortomercato,25,26,185,75,21,29,75,103,1316,1535,29,12,77,99,6,4,2,4,0,1,37,32,11,21,0,0,0,0
2007,Mecenate,29,31,208,154,59,47,119,120,7690,9176,75,53,223,316,22,33,17,16,4,5,66,91,55,95,4,4,0,0
2007,Parco Monlué - Ponte Lambro,4,4,243,98,77,21,60,67,1631,1602,44,34,146,175,0,18,7,5,3,3,34,47,30,32,0,0,0,0
2007,Triulzo Superiore,1,0,192,27,10,6,20,22,254,254,78,43,68,87,2,2,0,1,0,0,22,19,11,16,0,0,0,0
2007,Rogoredo,4,2,134,40,13,37,41,52,2666,2817,64,30,92,141,8,15,8,2,2,1,39,35,25,30,0,0,0,0
2007,Chiaravalle,0,0,16,5,4,7,7,10,518,511,9,3,7,12,1,1,1,1,0,0,4,10,3,3,0,0,0,0
2007,Lodi - Corvetto,132,130,915,402,188,176,397,488,13397,15479,291,191,504,711,48,96,31,20,6,10,181,182,158,220,1,0,0,0
2007,Scalo Romana,61,47,497,168,142,36,167,208,3762,3854,160,77,177,284,12,28,8,7,4,0,51,63,57,77,0,0,0,0
2007,Ex OM - Morivione,46,43,105,44,9,9,77,92,2921,3453,72,54,61,97,5,22,2,4,0,2,23,36,22,33,0,0,0,0
2007,Ripamonti,26,28,121,28,10,18,50,81,5862,6189,99,50,110,176,17,32,4,1,5,5,41,51,57,59,1,0,0,0
2007,Quintosole,0,0,7,1,2,0,2,1,481,151,4,4,2,4,1,2,0,0,1,0,5,3,12,18,0,0,0,0
2007,Ronchetto delle Rane,0,0,15,1,0,0,2,1,294,289,1,0,3,2,1,2,0,0,0,1,0,2,0,1,0,0,0,0
2007,Gratosoglio - Ticinello,33,32,277,229,52,49,59,83,8233,9042,63,51,117,179,10,25,11,14,2,3,30,49,48,75,0,1,0,0
2007,Stadera,69,87,524,221,78,73,299,311,10968,12259,195,73,310,446,36,55,32,19,7,11,80,119,120,158,0,2,0,0
2007,Tibaldi,40,41,238,107,32,31,129,163,4746,5373,58,39,132,179,30,51,11,3,6,9,32,58,53,78,0,2,0,0
2007,Navigli,36,32,223,98,43,51,147,190,6346,7381,110,58,179,296,72,117,11,11,15,22,38,66,40,83,1,0,0,0
2007,S. Cristoforo,23,31,262,138,27,41,93,137,5022,5644,49,46,154,235,26,43,13,4,7,4,62,87,78,91,1,2,0,0
2007,Barona,7,17,316,275,37,58,29,50,7793,8653,58,49,66,138,10,41,11,8,6,2,23,37,27,58,0,0,0,0
2007,Cantalupa,13,5,2,2,4,2,1,1,199,189,0,0,4,7,4,2,2,1,0,1,4,4,1,4,0,0,0,0
2007,Ronchetto S/N,18,30,237,99,24,26,56,100,6390,6864,44,29,127,206,27,41,15,4,2,2,66,73,48,52,0,1,0,0
2007,Giambellino,107,96,1075,461,121,196,337,449,11484,13541,248,165,420,628,66,77,40,15,2,6,157,182,129,210,0,3,0,0
2007,Tortona,31,37,94,37,9,18,78,115,6390,7589,61,37,72,170,79,97,4,11,8,10,33,52,36,93,1,2,0,0
2007,Washington,74,85,79,38,28,52,151,218,10769,13006,86,84,134,312,185,254,26,50,24,38,29,72,66,179,4,4,0,0
2007,Bande Nere,227,251,348,101,58,51,352,491,17528,21104,125,102,353,552,124,160,143,153,17,23,134,187,89,212,1,2,1,0
2007,Lorenteggio,48,51,187,117,27,25,58,77,5537,6462,47,33,101,186,23,37,9,17,1,0,51,51,32,58,2,0,0,0
2007,Muggiano,0,1,18,11,1,3,1,5,1154,1187,7,2,25,27,1,7,0,0,0,2,4,8,4,5,0,0,0,0
2007,Baggio,59,55,381,194,72,57,303,343,12308,13724,132,96,394,543,14,29,4,1,5,3,97,106,92,136,0,0,0,0
2007,Forze Armate,69,77,372,208,91,96,237,283,10035,11133,77,68,223,382,24,43,16,10,2,4,52,70,71,115,0,1,1,0
2007,Selinunte,146,137,1786,775,262,305,337,458,8425,10482,212,147,343,552,38,79,63,53,7,6,118,169,111,172,0,0,0,0
2007,De Angeli - Monte Rosa,81,102,64,29,35,28,112,197,8401,10110,76,69,126,235,187,237,13,14,16,11,47,82,60,126,0,1,0,0
2007,Tre Torri,6,4,0,1,3,8,9,9,563,648,2,4,6,16,18,19,1,0,4,4,0,5,2,9,0,0,0,0
2007,S. Siro,68,65,103,44,17,20,104,151,5188,5570,40,31,110,166,364,374,10,4,15,17,25,50,47,68,0,0,0,0
2007,Quarto Cagnino,36,40,109,47,10,17,35,45,4268,4430,37,29,44,82,8,10,1,0,4,3,12,17,5,17,1,0,0,0
2007,Quinto Romano,4,3,54,21,7,7,23,20,2333,2441,12,7,29,44,9,10,1,0,0,1,14,14,13,12,0,0,0,0
2007,Figino,0,1,17,8,3,1,5,5,723,781,8,6,7,22,2,1,1,0,0,0,15,16,5,3,0,0,0,0
2007,Trenno,1,0,9,2,60,24,6,6,2080,2094,3,5,10,17,5,4,6,1,0,0,4,7,6,10,0,0,0,0
2007,Gallaratese,55,47,149,80,75,48,58,104,15045,16555,50,43,156,263,32,51,39,17,2,11,74,94,80,125,0,2,0,0
2007,QT 8,9,9,24,23,1,5,24,29,1664,2010,24,22,17,29,15,20,11,6,0,2,6,14,10,25,0,0,0,0
2007,Portello,26,18,24,6,17,12,26,36,3279,3790,28,20,52,82,45,50,3,3,3,5,11,18,22,42,1,0,0,0
2007,Pagano,40,31,16,4,36,56,95,176,7121,7997,78,72,46,176,167,206,3,11,25,25,23,51,42,96,1,5,0,0
2007,Sarpi,806,714,149,56,41,56,223,300,11072,13007,143,97,238,369,184,243,10,19,19,19,58,115,91,154,2,2,0,0
2007,Ghisolfa,219,201,166,42,38,33,183,212,6656,7827,87,55,149,272,52,80,32,14,7,8,41,70,63,83,0,0,1,0
2007,Villapizzone,757,678,998,329,260,119,600,707,13331,15257,326,249,735,925,62,91,91,31,13,8,198,204,126,223,0,1,0,0
2007,Maggiore - Musocco,27,21,74,29,22,9,9,13,1986,2161,24,17,54,77,3,5,8,1,2,2,201,148,23,40,0,1,0,0
2007,Cascina Triulza - Expo,4,2,0,0,0,0,0,0,149,50,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,Sacco,10,6,1,1,0,0,3,2,122,107,0,0,2,5,0,1,0,0,0,0,2,3,0,1,0,0,0,0
2007,Stephenson,4,2,0,0,0,0,0,0,27,25,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2007,Quarto Oggiaro,453,433,709,454,231,148,152,185,12461,14012,228,200,309,454,11,35,56,34,10,2,93,118,136,180,0,1,0,0
2007,Bovisa,264,240,600,150,64,40,140,181,4162,4637,130,87,258,341,21,26,36,8,1,2,63,59,83,113,0,1,0,0
2007,Farini,102,83,233,47,30,18,37,60,1232,1294,65,17,52,78,4,8,5,6,0,4,13,21,13,25,0,0,0,0
2007,Dergano,465,440,996,155,100,64,273,336,6980,7543,331,132,392,534,29,45,29,13,3,4,104,110,108,125,0,1,0,0
2007,Affori,450,445,613,125,112,51,310,353,7954,8725,232,144,362,472,21,49,40,13,0,3,123,122,122,127,0,0,0,0
2007,Bovisasca,43,39,81,66,6,12,19,32,3206,3537,12,11,70,108,3,4,6,5,1,1,18,33,24,40,0,0,0,0
2007,Comasina,249,214,221,74,40,26,48,56,3288,3748,121,76,176,229,10,8,26,22,5,1,65,80,62,78,0,0,0,0
2007,Bruzzano,57,33,252,118,21,31,40,52,4872,5157,84,55,131,202,4,15,10,12,6,4,66,70,71,85,0,0,0,0
2007,Parco Nord,3,4,4,0,3,0,0,1,53,46,6,4,2,1,5,0,0,0,0,0,2,0,1,1,1,0,0,0
2007,Parco delle Abbazie,0,0,14,1,0,0,0,1,86,78,2,1,0,1,0,0,0,0,0,0,29,13,53,38,0,0,0,0
2007,Parco dei Navigli,0,0,5,0,5,2,2,1,138,106,0,0,2,1,1,1,0,0,0,0,9,5,3,2,0,0,0,0
2007,Parco Agricolo Sud,0,0,0,0,0,0,0,0,120,114,0,0,1,0,0,1,0,0,0,0,0,1,5,4,0,0,0,0
2007,Parco Bosco in Città,0,0,10,2,103,1,6,3,144,147,3,0,10,7,1,0,8,3,0,0,7,8,106,83,0,0,1,0
2008,Duomo,30,39,28,18,58,85,161,273,7378,7637,158,144,94,241,189,235,18,24,29,37,16,80,47,144,3,2,1,0
2008,Brera,31,38,52,28,34,60,138,252,7446,8446,116,122,57,202,226,278,11,13,37,45,36,94,75,162,7,6,2,0
2008,Giardini Porta Venezia,0,0,0,0,0,0,2,2,20,21,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2008,Guastalla,18,28,21,9,26,59,121,237,6312,7129,160,147,88,211,100,139,17,7,28,18,32,79,37,130,1,2,0,1
2008,Vigentina,42,31,168,24,17,18,61,129,5773,6562,92,79,66,134,75,111,13,11,17,22,19,62,40,88,2,3,0,0
2008,Ticinese,93,90,276,54,45,36,171,200,8430,9618,122,63,164,286,106,141,16,18,24,20,58,113,51,115,0,4,0,0
2008,Magenta - S. Vittore,27,19,37,29,33,46,98,203,7438,8375,148,123,73,197,253,297,16,11,22,36,15,78,36,110,2,5,0,0
2008,Parco Sempione,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,Garibaldi Repubblica,39,41,48,20,6,11,21,22,2278,2476,40,25,57,74,30,43,1,1,2,5,11,29,16,39,0,0,0,0
2008,Centrale,215,187,171,59,110,47,222,283,6559,7025,381,133,201,292,96,118,29,32,7,11,58,110,69,152,2,3,1,1
2008,Isola,265,247,466,103,73,59,217,299,8518,9628,243,139,241,330,87,133,33,12,12,14,76,102,79,149,0,0,0,0
2008,Maciachini - Maggiolina,313,261,319,98,48,46,299,391,9931,11391,165,97,302,480,109,159,26,11,12,17,83,115,102,182,0,0,0,0
2008,Greco,182,176,238,71,66,76,247,292,5425,6141,139,53,208,314,22,41,16,9,1,5,97,79,51,86,0,1,0,0
2008,Niguarda - Cà Granda,108,103,476,305,116,137,106,131,15301,17329,121,92,261,394,47,81,24,13,5,10,94,138,121,207,1,2,0,0
2008,Bicocca,18,22,116,55,111,22,21,28,2812,2864,32,23,72,90,13,22,18,8,2,3,25,31,18,37,0,0,0,0
2008,Vle Monza,178,171,345,140,106,57,408,508,10472,11075,192,125,451,626,46,60,22,11,8,5,162,170,188,212,0,1,0,0
2008,Adriano,155,133,163,65,71,26,152,187,4942,5024,64,38,133,178,18,27,20,16,0,2,141,109,45,77,1,1,0,0
2008,Parco Lambro - Cimiano,50,53,190,90,23,39,206,241,8051,9402,53,40,212,319,47,71,22,10,4,5,70,97,54,103,0,0,0,0
2008,Padova,359,338,1045,297,185,111,837,891,12052,13565,380,227,652,951,54,109,46,25,11,5,283,271,195,290,0,0,0,0
2008,Loreto,477,489,1820,396,288,140,912,1143,13674,15208,897,312,846,1121,118,185,67,30,13,8,227,295,239,331,1,5,0,0
2008,Buenos Aires - Venezia,238,250,482,179,126,163,472,708,25160,28652,435,238,427,710,384,453,73,58,57,62,166,329,236,444,6,9,0,0
2008,Città Studi,100,98,344,117,95,139,316,425,14452,17276,177,119,442,681,144,207,63,39,12,21,159,228,122,231,0,2,0,0
2008,Lambrate,74,61,240,75,47,41,153,184,3818,4104,54,46,135,201,19,26,16,14,8,5,62,73,37,51,0,1,0,0
2008,Parco Forlanini - Ortica,0,0,66,15,3,2,5,5,345,290,11,9,16,31,1,4,2,0,3,1,16,17,14,8,0,0,0,0
2008,Corsica,55,75,147,39,40,23,208,257,7277,8704,60,38,186,330,56,86,16,8,11,6,69,105,62,144,2,0,0,0
2008,XXII Marzo,66,87,193,83,40,57,195,284,13018,15257,181,97,170,335,177,258,32,20,21,27,64,135,67,182,4,5,0,0
2008,Porta Romana,59,79,127,44,14,18,173,216,6991,7791,91,45,102,204,93,120,14,10,15,8,35,83,59,112,0,1,0,0
2008,Umbria - Molise,61,70,594,304,142,209,304,361,8415,9743,142,84,256,428,55,72,30,22,10,9,79,129,104,179,0,1,0,0
2008,Ortomercato,24,30,198,78,20,26,78,102,1291,1517,28,14,76,102,6,2,3,4,0,1,52,38,11,22,0,0,0,0
2008,Mecenate,28,27,217,166,56,45,115,117,7625,9123,79,52,228,323,22,31,18,15,4,5,84,104,64,116,4,4,0,0
2008,Parco Monlué - Ponte Lambro,4,4,258,109,78,23,59,67,1588,1576,48,39,153,199,0,19,9,5,3,3,41,55,28,29,0,0,0,0
2008,Triulzo Superiore,1,0,178,32,9,6,23,26,253,251,83,45,69,83,2,2,0,1,0,0,32,22,10,12,0,0,0,0
2008,Rogoredo,7,4,142,49,14,37,49,56,2664,2788,73,40,93,142,9,17,7,4,2,2,45,41,23,31,0,0,0,0
2008,Chiaravalle,0,0,14,6,3,7,7,9,515,510,11,2,5,12,1,1,0,1,0,0,8,8,3,4,0,0,0,0
2008,Lodi - Corvetto,147,155,961,421,177,173,413,528,13277,15218,308,207,509,710,48,103,31,20,7,12,211,248,170,240,1,0,0,0
2008,Scalo Romana,66,46,509,185,170,35,191,217,3691,3793,161,80,179,279,10,28,8,7,4,0,65,74,56,75,0,0,0,0
2008,Ex OM - Morivione,46,49,110,49,6,6,75,102,2989,3482,74,51,58,94,5,25,2,4,1,4,25,44,27,36,0,0,0,0
2008,Ripamonti,29,31,117,24,12,15,44,73,5827,6181,87,49,101,173,16,31,4,0,5,5,57,64,55,73,1,0,0,0
2008,Quintosole,0,0,8,1,2,0,2,0,463,129,6,4,1,3,1,2,0,0,1,0,8,5,11,18,0,0,0,0
2008,Ronchetto delle Rane,0,0,13,1,0,0,3,3,291,288,1,0,4,2,1,2,0,0,0,1,0,2,0,1,0,0,0,0
2008,Gratosoglio - Ticinello,45,40,310,255,49,46,76,101,8108,8914,69,62,114,185,9,29,11,14,2,3,43,61,49,76,0,1,0,0
2008,Stadera,74,94,524,237,86,74,295,319,11009,12228,200,94,318,455,37,59,28,17,7,14,109,150,124,190,0,2,0,0
2008,Tibaldi,41,39,246,108,31,28,115,157,4691,5314,61,36,128,179,32,50,9,3,2,5,47,64,57,82,0,2,0,0
2008,Navigli,40,33,213,95,42,51,141,174,6323,7371,100,59,177,279,71,117,13,11,17,25,48,78,43,88,2,1,1,0
2008,S. Cristoforo,20,31,277,142,24,36,84,137,5002,5616,53,49,157,227,29,47,13,5,8,3,73,95,83,99,1,2,0,0
2008,Barona,8,15,351,309,44,57,37,58,7594,8501,60,49,60,140,11,40,12,7,5,2,25,46,32,58,0,0,0,0
2008,Cantalupa,10,6,2,2,3,3,0,0,202,196,1,0,4,7,4,2,2,1,0,1,3,5,1,4,0,0,0,0
2008,Ronchetto S/N,17,26,224,94,24,31,64,97,6258,6789,47,36,115,206,28,43,15,3,2,2,66,83,44,42,0,1,0,0
2008,Giambellino,116,95,1111,518,125,191,337,460,11314,13354,270,182,441,655,68,80,32,13,6,7,165,206,117,208,0,3,0,0
2008,Tortona,30,35,86,32,8,17,78,107,6374,7614,64,39,67,161,84,103,3,9,9,9,29,53,35,97,1,2,0,0
2008,Washington,69,86,70,38,28,49,152,222,10849,12977,90,84,136,302,190,270,26,46,25,37,24,86,71,181,3,2,0,0
2008,Bande Nere,244,249,355,107,55,52,365,528,17345,20883,132,104,343,536,128,171,139,150,18,23,147,219,88,215,1,2,1,0
2008,Lorenteggio,48,53,186,116,27,28,45,69,5439,6344,38,29,106,196,24,39,9,16,1,0,52,53,39,75,2,0,0,0
2008,Muggiano,0,1,18,10,1,3,4,6,1210,1246,4,0,22,23,1,7,0,0,0,2,4,7,5,5,0,0,0,0
2008,Baggio,61,55,378,202,67,54,333,372,12144,13580,123,114,411,543,15,31,5,2,5,3,115,123,100,150,0,0,0,0
2008,Forze Armate,82,81,379,224,88,87,240,277,9854,10886,94,84,234,381,23,36,13,10,2,4,63,85,74,123,0,1,1,0
2008,Selinunte,134,134,1856,815,249,296,358,481,8214,10255,206,148,336,533,42,87,66,51,6,7,132,176,106,172,0,0,0,0
2008,De Angeli - Monte Rosa,87,105,68,25,36,31,115,193,8320,10010,77,66,119,228,199,249,16,21,13,11,50,95,58,121,0,1,0,0
2008,Tre Torri,3,4,0,1,2,8,5,7,554,636,3,3,6,18,21,26,1,0,3,4,0,4,1,11,0,0,0,0
2008,S. Siro,78,73,106,49,17,20,113,154,5158,5500,50,40,104,163,381,382,9,4,15,16,32,70,44,74,0,0,0,0
2008,Quarto Cagnino,32,38,105,52,13,16,37,41,4200,4385,37,29,44,83,9,9,1,0,5,4,12,19,7,20,1,0,0,0
2008,Quinto Romano,4,3,52,21,8,9,22,16,2267,2393,16,9,29,41,9,11,1,0,0,0,16,17,13,13,0,0,0,0
2008,Figino,0,1,17,11,3,1,5,5,715,772,8,7,5,21,0,1,1,0,0,0,19,19,3,3,0,0,0,0
2008,Trenno,2,0,11,2,53,31,7,6,2046,2064,3,4,10,16,4,4,6,0,0,0,5,6,3,14,0,0,0,0
